URL;NAME;ADDRESS;CITY;RATINGS;AVG RATINGS;CATEGORY;TIPS;OPENING
https://www.tripadvisor.it/Attraction_Review-g580228-d7898392-Reviews-Museo_Diocesano-Bisceglie_Province_of_Barletta_Andria_Trani_Puglia.html;Museo Diocesano;Largo San Donato 5;76011 Bisceglie, ;14;5;Musei, Musei storici, Musei d'arte;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g1058787-d10161878-Reviews-Palazzo_Settanni-Rutigliano_Province_of_Bari_Puglia.html;Palazzo Settanni;Corso Mazzini, 37;70018 Rutigliano, ;2;4.5;Musei, Musei storici, Musei d'arte;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g1058787-d10365017-Reviews-Museo_Capitolare_di_Rutigliano-Rutigliano_Province_of_Bari_Puglia.html;Museo Capitolare di Rutigliano;Corso Mazzini;70018 Rutigliano, ;1;5;Musei, Musei storici, Musei d'arte;-;-
https://www.tripadvisor.it/Attraction_Review-g652003-d9883393-Reviews-Museo_Diocesano-Monopoli_Province_of_Bari_Puglia.html;Museo Diocesano;Via Cattedrale 26;70043, Monopoli, ;1;5;Musei, Musei storici, Musei d'arte;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g1077046-d10359190-Reviews-Museo_Capitolare_dell_Arte_sacra-Gravina_in_Puglia_Province_of_Bari_Puglia.html;museo Capitolare dell'Arte sacra;-;Gravina in Puglia, ;2;3.5;Musei, Musei d'arte;-;-
https://www.tripadvisor.it/Attraction_Review-g1467527-d12865502-Reviews-Raccolta_Civica_d_arte_Contemporanea_di_Molfetta-Molfetta_Province_of_Bari_Pugl.html;Raccolta Civica d'arte Contemporanea di Molfetta;Piazza Municipio;70056 Molfetta, ;0;-;Musei, Musei specializzati, Musei d'arte;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g1972586-d12138072-Reviews-Museo_Pinacoteca_Monsignor_Aurelio_Marena-Bitonto_Province_of_Bari_Puglia.html;"Museo Pinacoteca ""Monsignor Aurelio Marena""";Piazza Cattedrale;70032, Bitonto, ;0;-;Musei, Musei d'arte;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g2316162-d12104972-Reviews-Pinacoteca_Civica_Michele_De_Napoli-Terlizzi_Province_of_Bari_Puglia.html;Pinacoteca Civica Michele De Napoli;Corso Dante Alighieri 9;70038, Terlizzi, ;0;-;Musei, Musei d'arte;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g187874-d10059891-Reviews-EXcape_Bari_Escape_Room-Bari_Province_of_Bari_Puglia.html;Escape Room Fugacemente Bari;Via Isonzo 40;70125, Bari, ;35;5;Giochi e divertimento, Sala per giochi di fuga;-;Orario di oggi: 10:00 - 00:00
https://www.tripadvisor.it/Attraction_Review-g667173-d15222016-Reviews-EXcape_Altamura_Escape_Room-Altamura_Province_of_Bari_Puglia.html;eXcape Altamura - Escape Room;Via Antonio Gramsci 8;70022 Altamura, ;29;5;Giochi e divertimento, Sala per giochi di fuga;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g1028921-d3208357-Reviews-Parco_Naturale_Selva_Reale-Ruvo_Di_Puglia_Province_of_Bari_Puglia.html;Parco Naturale Selva Reale;Strada Provinciale 238;70037 Ruvo Di Puglia, ;81;4;Parchi e natura, Siti d'interesse, Giochi e divertimento, Altro;-;-
https://www.tripadvisor.it/Attraction_Review-g1078047-d3369423-Reviews-Metropolis_Multicine-Mola_di_Bari_Province_of_Bari_Puglia.html#REVIEWS;Metropolis Multicine;Via Francesco Baracca;Mola di Bari, ;27;4;Giochi e divertimento, Cinema;-;-
https://www.tripadvisor.it/Attraction_Review-g1076903-d6706206-Reviews-Kartodromo_90-Turi_Province_of_Bari_Puglia.html;Kartodromo 90;S.S. 172 per Putignano 116/a km 2;70010 Turi, ;27;4;Giochi e divertimento, Centri di gioco e divertimento;Il kartodromo 90 è una struttura adibita al noleggio di go-kart e noleggio pista. Siamo specializzati nell'organizzazioni di gare amatoriali con kart a noleggio tra amici, colleghi ,aziendali , addi al celibato, raduni ed eventi in genereAltro;-
https://www.tripadvisor.it/Attraction_Review-g1972538-d2720357-Reviews-Centro_Sportivo_don_Pierino_Dattoli-Santeramo_in_Colle_Province_of_Bari_Puglia.html;Centro Sportivo don Pierino Dattoli;Via Jazzitello, 90;Santeramo in Colle, ;12;4;Giochi e divertimento, Complessi sportivi;"Centro ""multi"" Sportivo: campi da tennis e badminton, campi da calcetto, campo da badminton, bocciodromo, sala riunione e tv, boschetto per passeggiate, coffe point";-
https://www.tripadvisor.it/Attraction_Review-g580227-d6508571-Reviews-Cinema_Teatro_dei_Trulli-Alberobello_Province_of_Bari_Puglia.html;Cinema Teatro dei Trulli;Via Ungaretti, 26/A;70011, Alberobello, ;17;4.5;Giochi e divertimento, Cinema;"Il ""Cinema Teatro dei Trulli"" è ubicato in Alberobello (BA) alla Via Ungaretti n. 26/A. La struttura, di proprietà dell'Istituto Religioso delle Suore Oblate di Nazareth, è gestita dalla societ… IBF s.r.l. con sede legale in Bari. L?immobile e leAltro";-
https://www.tripadvisor.it/Attraction_Review-g635875-d14765221-Reviews-MotoKartodromo_Adriatico-Polignano_a_Mare_Province_of_Bari_Puglia.html;MotoKartodromo Adriatico;Via contrada la Grave;70044 Polignano a Mare, ;3;5;Giochi e divertimento, Centri di gioco e divertimento;Si possono nolleggiare kart 270cc 4 tempi e kart per bambini eta minima 8/9 You can rent 270cc 4-stroke karting and karting for children and minimum age 8/9;-
https://www.tripadvisor.it/Attraction_Review-g2620316-d9984194-Reviews-Palio_del_Viccio-Palo_del_Colle_Province_of_Bari_Puglia.html;Palio del Viccio;70027 Palo del Colle, ;70027 Palo del Colle, ;4;4.5;Giochi e divertimento, Casinò  e giochi d'azzardo, Ippodromi;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g667173-d12357648-Reviews-Cinema_Grande-Altamura_Province_of_Bari_Puglia.html;Cinema Grande;Via Delle Cappelle, 12;70022 Altamura, ;2;4.5;Giochi e divertimento, Cinema;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g651999-d8563933-Reviews-Paintball_Puglia-Castellana_Grotte_Province_of_Bari_Puglia.html;Paintball Puglia;Contrada Foggia dell'Albero;70013 Castellana Grotte, ;2;4.5;Giochi e divertimento, Poligoni di tiro, Centri di gioco e divertimento;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g663579-d14008563-Reviews-Ludoteca_Babaluba_Park-Modugno_Province_of_Bari_Puglia.html;Ludoteca Babaluba Park;Via Vigili del Fuoco Caduti in Servizio 3;70026 Modugno, ;1;4;Giochi e divertimento, Centri di gioco e divertimento;Durata consigliata: 2-3 ore;Durata consigliata: 2-3 ore
https://www.tripadvisor.it/Attraction_Review-g652003-d13566025-Reviews-Cinema_Vittoria-Monopoli_Province_of_Bari_Puglia.html;Cinema Vittoria;Via Urbano Rattazzi 98;70043, Monopoli, ;1;3;Giochi e divertimento, Cinema;-;-
https://www.tripadvisor.it/Attraction_Review-g663579-d13431193-Reviews-Villa_Comunale-Modugno_Province_of_Bari_Puglia.html;Villa Comunale;Piazza Giuseppe Garibaldi;70026 Modugno, ;5;3;Parchi e natura, Giochi e divertimento, Altro;-;-
https://www.tripadvisor.it/Attraction_Review-g667173-d13566021-Reviews-Multicinema_Teatro_Mangiatordi-Altamura_Province_of_Bari_Puglia.html;Multicinema Teatro Mangiatordi;Via Eugenio Montale;Altamura, ;1;2;Giochi e divertimento, Cinema;-;-
https://www.tripadvisor.it/Attraction_Review-g1575037-d16851680-Reviews-Le_Meraviglie_di_Oz-Noicattaro_Province_of_Bari_Puglia.html;Le Meraviglie di Oz;Via Donato Liturri 14-16-18;70016, Noicattaro, ;0;-;Giochi e divertimento, Centri di gioco e divertimento;-;Orario di oggi: 09:00 - 13:00, 16:00 - 20:30
https://www.tripadvisor.it/Attraction_Review-g652003-d16769794-Reviews-Red_Carpet_Cinema_Monopoli-Monopoli_Province_of_Bari_Puglia.html;Red Carpet Cinema Monopoli;via Baione;70043, Monopoli, ;0;-;Giochi e divertimento, Cinema;-;-
https://www.tripadvisor.it/Attraction_Review-g1077046-d16718109-Reviews-Cinema_Sidion-Gravina_in_Puglia_Province_of_Bari_Puglia.html;Cinema Sidion;Via Bari 33;70024 Gravina in Puglia, ;0;-;Giochi e divertimento, Cinema;-;-
https://www.tripadvisor.it/Attraction_Review-g580227-d15180984-Reviews-Belvedere_Santa_Lucia-Alberobello_Province_of_Bari_Puglia.html;Belvedere Santa Lucia;Piazza Gian Gerolamo;70011, Alberobello, ;10;5;Siti d'interesse, Torri e ponti di osservazione;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g580228-d8399065-Reviews-Torre_Maestra-Bisceglie_Province_of_Barletta_Andria_Trani_Puglia.html;Torre Maestra;Largo Castello 2;Bisceglie, ;23;4;Siti d'interesse, Luoghi e punti d'interesse, Torri e ponti di osservazione;-;-
https://www.tripadvisor.it/Attraction_Review-g652003-d11913629-Reviews-Torre_Civica-Monopoli_Province_of_Bari_Puglia.html;Torre Civica;Piazza Giuseppe Garibaldi 16;70043, Monopoli, ;13;4;Siti d'interesse, Torri e ponti di osservazione;-;-
https://www.tripadvisor.it/Attraction_Review-g1467527-d12883430-Reviews-Torrione_Passari-Molfetta_Province_of_Bari_Puglia.html;Torrione Passari;Via Sant'Orsola;70056 Molfetta, ;9;4;Siti d'interesse, Torri e ponti di osservazione;Torrione Passari detto anche Torrione Gadaleta o Torrione Nisio fu costruito per autodifesa, avvistamento e segnalazione. E' un cilindro massiccio formato da tre locali sovrappost. Il Torrione del Mare di Passaro ha una pianta circolare con uno;-
https://www.tripadvisor.it/Attraction_Review-g2153864-d12417284-Reviews-Torre_dell_Orologio-Acquaviva_delle_Fonti_Province_of_Bari_Puglia.html;Torre dell'Orologio;Piazza dei Martiri;Acquaviva delle Fonti, ;7;4.5;Siti d'interesse, Torri e ponti di osservazione;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g667173-d12391964-Reviews-Torre_dell_Orologio-Altamura_Province_of_Bari_Puglia.html;Torre dell'Orologio;Piazza Duomo, 24;70022 Altamura, ;5;4;Siti d'interesse, Torri e ponti di osservazione;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g1028921-d13813956-Reviews-Torre_dell_Orologio-Ruvo_Di_Puglia_Province_of_Bari_Puglia.html;Torre dell'Orologio;Piazza Menotti Garibaldi;70037 Ruvo Di Puglia, ;2;5;Siti d'interesse, Luoghi e punti d'interesse, Torri e ponti di osservazione;-;-
https://www.tripadvisor.it/Attraction_Review-g2316162-d12104887-Reviews-Torre_Normanna_o_dell_Orologio-Terlizzi_Province_of_Bari_Puglia.html;Torre Normanna o dell'Orologio;Piazza Camillo Benso Conte di Cavour 33;70038, Terlizzi, ;4;4;Siti d'interesse, Torri e ponti di osservazione;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g3206747-d10034684-Reviews-Torre_Normanna_di_Adelfia-Adelfia_Province_of_Bari_Puglia.html;Torre Normanna di Adelfia;Piazza Galtieri 26;70010 Adelfia, ;6;3.5;Siti d'interesse, Torri e ponti di osservazione, Castelli;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g635875-d16692577-Reviews-Punto_Panoramico_Largo_Ardito-Polignano_a_Mare_Province_of_Bari_Puglia.html;Punto Panoramico Largo Ardito;Largo Grotta Ardito;70044 Polignano a Mare, ;1;4;Siti d'interesse, Torri e ponti di osservazione;Il Largo Grotta Ardito è una enorme terrazza panoramica affacciata a strapiombo sul mare, nel centro della costa di Polignano a Mare. Offre una vista panoramica e mozzafiato delle famose scogliere, dove si intravedono anche alcune delle numerose;-
https://www.tripadvisor.it/Attraction_Review-g187874-d13204591-Reviews-Torre_Pelosa-Bari_Province_of_Bari_Puglia.html;Torre Pelosa;Piazza della Torre;70126, Bari, ;3;3.5;Siti d'interesse, Torri e ponti di osservazione;-;-
https://www.tripadvisor.it/Attraction_Review-g1028701-d13376376-Reviews-Torre_Gisotti-Corato_Province_of_Bari_Puglia.html;Torre Gisotti;Via Gisotti 33;70033 Corato, ;1;4;Siti d'interesse, Siti storici, Torri e ponti di osservazione;-;-
https://www.tripadvisor.it/Attraction_Review-g1057217-d12927122-Reviews-Torre_dell_Orologio-Noci_Province_of_Bari_Puglia.html;Torre dell'Orologio;Piazza Plebiscito;70015 Noci, ;2;3.5;Siti d'interesse, Torri e ponti di osservazione;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g187874-d12491865-Reviews-Colonna_dell_Annunziata-Bari_Province_of_Bari_Puglia.html;Colonna dell'Annunziata;Strada Annunziata 22;70122, Bari, ;2;3.5;Siti d'interesse, Torri e ponti di osservazione, Siti religiosi e luoghi sacri;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g1467527-d12865339-Reviews-Torre_Calderina-Molfetta_Province_of_Bari_Puglia.html;Torre Calderina;Strada Statale 16;70056 Molfetta, ;4;2.5;Siti d'interesse, Torri e ponti di osservazione, Siti storici;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g1053765-d13296886-Reviews-Torre_dell_Orologio-Conversano_Province_of_Bari_Puglia.html;Torre dell'Orologio;Via Giuseppe di Vagno 4;70014 Conversano, ;0;-;Siti d'interesse, Torri e ponti di osservazione;-;-
https://www.tripadvisor.it/Attraction_Review-g1078047-d13204603-Reviews-Torrione_delle_Mura-Mola_di_Bari_Province_of_Bari_Puglia.html;Torrione delle Mura;Piazza XX Settembre, 104;70042 Mola di Bari, ;0;-;Siti d'interesse, Torri e ponti di osservazione;-;-
https://www.tripadvisor.it/Attraction_Review-g659608-d12875106-Reviews-Torre_delle_Pietre_Rosse-Giovinazzo_Province_of_Bari_Puglia.html;Torre delle Pietre Rosse;Strada Statale Adriatica;Giovinazzo, ;0;-;Siti d'interesse, Siti storici, Torri e ponti di osservazione;-;-
https://www.tripadvisor.it/Attraction_Review-g659608-d12138293-Reviews-Chiesa_e_Torre_di_S_Eustachio-Giovinazzo_Province_of_Bari_Puglia.html;Chiesa e Torre di S.Eustachio;Strada Vicinale Fiego;Giovinazzo, ;0;-;Siti d'interesse, Chiese e cattedrali, Altro;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g187874-d8869184-Reviews-Torre_Rotto_Lo_Capo-Bari_Province_of_Bari_Puglia.html;Torre Rotto Lo Capo;Strada Rotta la Capa 1;70123, Bari, ;0;-;Siti d'interesse, Torri e ponti di osservazione, Rovine antiche;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g1028921-d242621-Reviews-Cattedrale_di_Ruvo_di_Puglia-Ruvo_Di_Puglia_Province_of_Bari_Puglia.html;Cattedrale di Ruvo;Cattedrale;70037 Ruvo Di Puglia, ;211;4.5;Siti d'interesse, Siti storici, Siti religiosi e luoghi sacri;-;-
https://www.tripadvisor.it/Attraction_Review-g667173-d9787627-Reviews-Piazza_Duomo-Altamura_Province_of_Bari_Puglia.html;Piazza Duomo;Piazza Duomo;70022 Altamura, ;102;4.5;Siti d'interesse, Chiese e cattedrali, Altro;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g659608-d8539622-Reviews-Cattedrale_Santa_Maria_Assunta-Giovinazzo_Province_of_Bari_Puglia.html;Cattedrale Santa Maria Assunta;Piazza Duomo 2;70054 Giovinazzo, ;61;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g1053765-d2721165-Reviews-Monastero_di_San_Benedetto-Conversano_Province_of_Bari_Puglia.html;Monastero di San Benedetto;Via San Benedetto;Conversano, ;62;4.5;Siti d'interesse, Siti religiosi e luoghi sacri;Edificato nell'XI secolo su un edificio pre-romanico, il complesso monastico ha subito ulteriori rimaneggiamenti tra il XII e il XVII secolo. Di notevole interesse il campanile romanico, della facciata nord della chiesa, ed il campanile barocco sulAltro;-
https://www.tripadvisor.it/Attraction_Review-g2222147-d7317328-Reviews-Basilica_Pontificia_Minore_Madonna_del_Pozzo-Capurso_Province_of_Bari_Puglia.html;Basilica Pontificia Minore Madonna del Pozzo;Via Madonna del Pozzo 111;70010 Capurso, ;52;4.5;Siti d'interesse, Siti religiosi e luoghi sacri, Chiese e cattedrali;-;Orario di oggi: 07:00 - 13:00, 16:00 - 21:00
https://www.tripadvisor.it/Attraction_Review-g635875-d10205913-Reviews-Chiesetta_di_Santo_Stefano-Polignano_a_Mare_Province_of_Bari_Puglia.html;Chiesetta di Santo Stefano;Via Porto;Polignano a Mare, ;44;4;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;-;-
https://www.tripadvisor.it/Attraction_Review-g667173-d5449585-Reviews-Cattedrale_di_Altamura-Altamura_Province_of_Bari_Puglia.html;Cattedrale Santa Maria Assunta;Corso Dante Alighieri;70056 Molfetta, ;27;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;-;-
https://www.tripadvisor.it/Attraction_Review-g1056127-d8281253-Reviews-Chiesa_di_San_Nicola-Locorotondo_Province_of_Bari_Puglia.html;Chiesa di San Nicola;Via Giorgio Oliva;Locorotondo, ;29;4;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g652003-d4297554-Reviews-Chiesa_di_San_Salvatore-Monopoli_Province_of_Bari_Puglia.html;Chiesa di San Salvatore;Via San Salvatore, 26;70043, Monopoli, ;29;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;La chiesa di San Salvatore, una delle più antiche della Città di Monopoli, è collocata all'interno dell'antica cinta muraria e in posizione prospiciente il mare. La tradizione popolare racconta che la chiesa fu fatta edificare da un capitano di un;-
https://www.tripadvisor.it/Attraction_Review-g663579-d11895442-Reviews-Santuario_Madonna_della_Grotta-Modugno_Province_of_Bari_Puglia.html;Santuario Madonna della Grotta;Contrada Madonna della Grotta 1;70026 Modugno, ;23;4.5;Siti d'interesse, Siti storici, Siti religiosi e luoghi sacri;Chiude tra 26 min Orario di oggi: 10:00 - 12:00, 18:00 - 20:00 Vedi tutti gli orari ;Orario di oggi: 10:00 - 12:00, 18:00 - 20:00
https://www.tripadvisor.it/Attraction_Review-g652003-d8399012-Reviews-Chiesa_Santa_Maria_Amalfitana-Monopoli_Province_of_Bari_Puglia.html;Chiesa Santa Maria Amalfitana;Largo Amalfitana;70043, Monopoli, ;38;4;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g1204632-d10001049-Reviews-Santa_Maria_degli_Angeli-Cassano_delle_Murge_Province_of_Bari_Puglia.html;Santa Maria degli Angeli;Via del Convento 35;70020 Cassano delle Murge, ;19;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g1057217-d242622-Reviews-Chiesa_della_Nativita_di_Noci-Noci_Province_of_Bari_Puglia.html;Chiesa della Nativita di Noci;Piazza Plebiscito;70015 Noci, ;25;4.5;Siti d'interesse, Siti storici, Siti religiosi e luoghi sacri;-;-
https://www.tripadvisor.it/Attraction_Review-g652003-d8453035-Reviews-Chiesa_San_Michele_in_Frangesto-Monopoli_Province_of_Bari_Puglia.html;Chiesa San Michele in Frangesto;Contrada Impalata;70043, Monopoli, ;17;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g651999-d10726784-Reviews-Santuario_Madonna_della_Vetrana-Castellana_Grotte_Province_of_Bari_Puglia.html;Santuario Madonna della Vetrana;Via Convento;70013 Castellana Grotte, ;17;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g1080433-d9883402-Reviews-Chiesa_di_Santa_Maria_La_Greca-Putignano_Province_of_Bari_Puglia.html;Chiesa di Santa Maria La Greca;-;70017 Putignano, ;16;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;-;-
https://www.tripadvisor.it/Attraction_Review-g2153864-d8536198-Reviews-Chiesa_di_Santa_Maria_Maggiore-Acquaviva_delle_Fonti_Province_of_Bari_Puglia.html;Chiesa di Santa Maria Maggiore;Via Sannicandro;Acquaviva delle Fonti, ;13;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g1028701-d8587433-Reviews-Chiesa_di_San_Vito-Corato_Province_of_Bari_Puglia.html;Chiesa di San Vito;Piazzetta San Vito 1;70033 Corato, ;14;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g663579-d8513974-Reviews-Chiesa_Maria_Santissima_Annunziata-Modugno_Province_of_Bari_Puglia.html;Chiesa Maria Santissima Annunziata;Piazza del Popolo;Modugno, ;10;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;-;-
https://www.tripadvisor.it/Attraction_Review-g651999-d10205897-Reviews-Chiesa_di_San_Leone_Magno-Castellana_Grotte_Province_of_Bari_Puglia.html;Chiesa di San Leone Magno;Largo San Leone Magno 37;70013 Castellana Grotte, ;10;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;-;-
https://www.tripadvisor.it/Attraction_Review-g1972538-d8476194-Reviews-Chiesa_Madre-Santeramo_in_Colle_Province_of_Bari_Puglia.html;Chiesa Madre;-;70029, Santeramo in Colle, ;11;4;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g667173-d10638147-Reviews-Santuario_della_Madonna_del_Buoncammino-Altamura_Province_of_Bari_Puglia.html;Santuario della Madonna del Buoncammino;Strada Provinciale 157 3;70022 Altamura, ;7;4.5;Siti d'interesse, Chiese e cattedrali, Altro;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g651999-d10205907-Reviews-Chiesa_di_San_Francesco-Castellana_Grotte_Province_of_Bari_Puglia.html;Chiesa di San Francesco;Via Guglielmo Marconi 7;70013 Castellana Grotte, ;6;4.5;Siti d'interesse, Chiese e cattedrali, Siti religiosi e luoghi sacri;-;-
https://www.tripadvisor.it/Attraction_Review-g1077046-d14009863-Reviews-Chiesa_di_Santa_Maria_degli_Angeli_o_delle_Tombe-Gravina_in_Puglia_Province_of_.html;Chiesa di Santa Maria degli Angeli (o delle Tombe);Via Fontana La Stella;70024 Gravina in Puglia, ;4;5;Siti d'interesse, Siti religiosi e luoghi sacri, Altro;-;-
https://www.tripadvisor.it/Attraction_Review-g1077046-d242627-Reviews-Museo_Fondazione_Ettore_Pomarici_Santomasi-Gravina_in_Puglia_Province_of_Bari_Pug.html;Museo Fondazione Ettore Pomarici Santomasi;Via del Museo 20;70024 Gravina in Puglia, ;58;4;Risorse per i viaggiatori, Musei, Altro;-;Aperto oggi: 09:00 - 13:00, 16:00 - 20:00
https://www.tripadvisor.it/Attraction_Review-g2316162-d7197453-Reviews-Biblioteca_Comunale-Terlizzi_Province_of_Bari_Puglia.html;Biblioteca Comunale;Via Guglielmo Marconi 37;70038, Terlizzi, ;8;4.5;Risorse per i viaggiatori, Biblioteche;-;-
https://www.tripadvisor.it/Attraction_Review-g1972586-d9802670-Reviews-Biblioteca_Comunale_Eustachio_Rogadeo-Bitonto_Province_of_Bari_Puglia.html;Biblioteca Comunale Eustachio Rogadeo;Via Gian Donato Rogadeo 52;70032, Bitonto, ;6;4.5;Risorse per i viaggiatori, Biblioteche;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g187874-d8869183-Reviews-Biblioteca_Nazionale_Sagarriga_Visconti_Volpi-Bari_Province_of_Bari_Puglia.html;Biblioteca Nazionale Sagarriga Visconti Volpi;Via Pietro Oreste 45;70123, Bari, ;10;4;Risorse per i viaggiatori, Biblioteche;Aperto ora Orario di oggi: 07:30 - 19:00 Vedi tutti gli orari ;Aperto oggi: 07:30 - 19:00
https://www.tripadvisor.it/Attraction_Review-g187874-d12106050-Reviews-Archivio_di_Stato-Bari_Province_of_Bari_Puglia.html;Archivio di Stato;Via Pietro Oreste, 45;70123, Bari, ;8;3.5;Risorse per i viaggiatori, Biblioteche;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g652003-d10823027-Reviews-Biblioteca_Comunale_P_Rendella-Monopoli_Province_of_Bari_Puglia.html;Biblioteca Comunale P. Rendella;Piazza Giuseppe Garibaldi 14;70043, Monopoli, ;3;4.5;Risorse per i viaggiatori, Biblioteche;"La Biblioteca Comunale ""P. Rendella"" è chiusa all'utenza per consentire l'esecuzione dei lavori di adeguamento a norma";-
https://www.tripadvisor.it/Attraction_Review-g187874-d13437681-Reviews-Libreria_Laterza-Bari_Province_of_Bari_Puglia.html;Libreria Laterza;Via Dante Alighieri 53;70121, Bari, ;1;5;Risorse per i viaggiatori, Biblioteche;-;-
https://www.tripadvisor.it/Attraction_Review-g659608-d4923924-Reviews-Associazione_don_Saverio_Bavaro_Biblioteca_dei_ragazzi_Antonio_Daconto_ONLUS-Giov.html;Associazione don Saverio Bavaro-Biblioteca dei ragazzi Antonio Daconto ONLUS;Via Guglielmo Marconi 11-13;70054 Giovinazzo, ;2;4;Risorse per i viaggiatori, Biblioteche;-;Aperto oggi: 17:30 - 20:30
https://www.tripadvisor.it/Attraction_Review-g1077046-d13531993-Reviews-Biblioteca_Capitolare_Finia-Gravina_in_Puglia_Province_of_Bari_Puglia.html;Biblioteca Capitolare Finia;Piazza Notar Domenico;70024 Gravina in Puglia, ;2;3.5;Risorse per i viaggiatori, Biblioteche;-;-
https://www.tripadvisor.it/Attraction_Review-g1467527-d12865486-Reviews-Biblioteca_Comunale_Giovanni_Panunzio-Molfetta_Province_of_Bari_Puglia.html;Biblioteca Comunale Giovanni Panunzio;Via San Domenico 63/69;70056 Molfetta, ;1;4;Risorse per i viaggiatori, Biblioteche;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g187874-d12103207-Reviews-Biblioteca_Provinciale_S_Teresa_dei_Maschi_De_Gemmis-Bari_Province_of_Bari_Pugli.html;Biblioteca Provinciale S. Teresa dei Maschi - De Gemmis;Strada Lamberti 3/4;70122, Bari, ;1;4;Risorse per i viaggiatori, Biblioteche;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g187874-d12102957-Reviews-Biblioteca_Gaetano_Ricchetti-Bari_Province_of_Bari_Puglia.html;Biblioteca Gaetano Ricchetti;Via Sparano, 145;70121, Bari, ;1;4;Risorse per i viaggiatori, Biblioteche;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g1996641-d12927090-Reviews-Biblioteca_Comunale-Valenzano_Province_of_Bari_Puglia.html;Biblioteca Comunale;Via Gabriele d'Annunzio 1;70010 Valenzano, ;0;-;Risorse per i viaggiatori, Biblioteche;Durata consigliata: Meno di 1 ora;-
